timestamp,gx,gy,gz,ax,ay,az
6.169004,-1.924749,0.391303,2.000000,-0.000000,-0.000000,9.810000
6.189170,-2.000000,-1.488199,1.945082,-0.000000,-0.000000,9.810000
6.209285,-0.183783,0.835271,1.491297,-0.000000,-0.000000,9.810000
6.229324,0.842689,1.497405,0.824799,-0.000000,-0.000000,9.810000
6.249450,1.091398,1.436319,0.782257,-0.000000,-0.000000,9.810000
6.269531,0.540528,1.529039,-0.142768,-0.000000,-0.000000,9.810000
6.289615,-0.733562,1.163611,-0.817992,-0.000000,-0.000000,9.810000
6.309682,-1.064084,0.912720,-1.644842,-0.000000,-0.000000,9.810000
6.329759,1.613906,-0.889333,-1.564120,-0.000000,-0.000000,9.810000
6.349854,1.826618,-1.972528,-1.312139,-0.000000,-0.000000,9.810000
6.370033,0.078016,0.975988,-0.687092,-0.000000,-0.000000,9.810000
6.389678,1.785166,-1.780541,-0.141677,-0.000000,-0.000000,9.810000
6.409723,2.000000,1.595580,-0.438383,-0.000000,-0.000000,9.810000
6.429810,0.923410,0.528747,-0.627097,-0.000000,-0.000000,9.810000
6.449899,-0.461945,-1.260215,0.291383,-0.000000,-0.000000,9.810000
6.470024,-2.000000,-0.996234,1.289493,-0.000000,-0.000000,9.810000
6.490558,-2.000000,-0.141023,1.560019,-0.000000,-0.000000,9.810000
6.510614,-2.000000,-2.000000,2.000000,-0.000000,-0.000000,9.810000
6.530785,0.518712,1.800656,2.000000,-0.000000,-0.000000,9.810000
6.550782,1.178664,1.510495,0.672083,-0.000000,-0.000000,9.810000
6.570951,1.013949,0.830908,0.799710,-0.000000,-0.000000,9.810000
6.591038,0.345270,0.536383,0.507367,-0.000000,-0.000000,9.810000
6.611159,-0.219781,1.178883,-0.122042,-0.000000,-0.000000,9.810000
6.631246,-1.108808,2.000000,-0.899804,-0.000000,-0.000000,9.810000
6.651364,0.194735,-0.978781,-2.000000,-0.000000,-0.000000,9.810000
6.671464,2.000000,-1.019141,-1.920822,-0.000000,-0.000000,9.810000
6.691587,1.198299,-0.977690,-1.775742,-0.000000,-0.000000,9.810000
6.711685,1.587726,-1.169676,-0.123133,-0.000000,-0.000000,9.810000
6.731688,1.925884,0.314945,0.005585,-0.000000,-0.000000,9.810000
6.751829,1.093580,-0.577355,-0.441656,-0.000000,-0.000000,9.810000
6.771892,-0.144513,-0.136659,-0.375115,-0.000000,-0.000000,9.810000
6.792007,-1.659677,-1.667095,1.054964,-0.000000,-0.000000,9.810000
6.812124,-2.000000,-1.614735,2.000000,-0.000000,-0.000000,9.810000
6.832207,-2.000000,-1.447838,2.000000,-0.000000,-0.000000,9.810000
6.852299,0.094379,0.000785,2.000000,-0.000000,-0.000000,9.810000
6.872412,0.551437,-0.050484,0.510640,-0.000000,-0.000000,9.810000
6.892447,1.282293,0.134958,0.447372,-0.000000,-0.000000,9.810000
6.912571,1.885523,0.681464,0.649175,-0.000000,-0.000000,9.810000
6.932633,1.044492,0.725097,0.108123,-0.000000,-0.000000,9.810000
6.952293,-0.465218,0.903993,-0.466745,-0.000000,-0.000000,9.810000
6.972374,-1.236435,1.765750,-1.859736,-0.000000,-0.000000,9.810000
6.992496,0.684518,-0.181383,-2.000000,-0.000000,-0.000000,9.810000
7.012584,0.156556,0.032419,-2.000000,-0.000000,-0.000000,9.810000
7.033040,0.351815,-0.593717,-0.756906,-0.000000,-0.000000,9.810000
7.052772,0.612523,-0.460636,-0.295484,-0.000000,-0.000000,9.810000
7.072849,1.234297,-0.468272,-0.454746,-0.000000,-0.000000,9.810000
7.092917,-1.221163,0.392394,-0.072955,-0.000000,-0.000000,9.810000
7.112994,-1.258252,-1.207855,0.838980,-0.000000,-0.000000,9.810000
7.133111,-2.000000,-1.819811,2.000000,-0.000000,-0.000000,9.810000
7.153755,-1.643315,-0.956964,2.000000,-0.000000,-0.000000,9.810000
7.173810,0.971407,0.823272,2.000000,-0.000000,-0.000000,9.810000
7.193956,1.024857,-0.848972,0.936064,-0.000000,-0.000000,9.810000
7.214065,0.770694,0.688009,0.651357,-0.000000,-0.000000,9.810000
7.234115,1.593180,0.768730,0.722261,-0.000000,-0.000000,9.810000
7.254203,0.857960,0.974897,0.288110,-0.000000,-0.000000,9.810000
7.274293,-0.205600,0.809091,-0.406749,-0.000000,-0.000000,9.810000
7.294304,-0.423766,1.934828,-1.407041,-0.000000,-0.000000,9.810000
7.314480,-0.695383,-0.045029,-2.000000,-0.000000,-0.000000,9.810000
7.334546,2.000000,-0.329736,-2.000000,-0.000000,-0.000000,9.810000
7.354742,-0.267777,-1.030050,-1.731018,-0.000000,-0.000000,9.810000
7.374800,1.307382,-1.561284,-1.134333,-0.000000,-0.000000,9.810000
7.394861,1.781894,0.767639,-1.342682,-0.000000,-0.000000,9.810000
7.414602,-0.745561,-0.799884,-0.382751,-0.000000,-0.000000,9.810000
7.434572,-1.497143,-1.524196,0.621904,-0.000000,-0.000000,9.810000
7.454637,-1.717491,-1.351845,1.755278,-0.000000,-0.000000,9.810000
7.474773,-1.610590,0.710916,2.000000,-0.000000,-0.000000,9.810000
7.494848,-0.262323,0.191681,2.000000,-0.000000,-0.000000,9.810000
7.514965,0.857960,0.431664,0.987333,-0.000000,-0.000000,9.810000
7.535043,0.357269,-0.159567,0.160483,-0.000000,-0.000000,9.810000
7.555214,1.065218,0.864723,0.399375,-0.000000,-0.000000,9.810000
7.575267,0.986678,1.522494,0.144121,-0.000000,-0.000000,9.810000
7.595332,-0.662658,1.757023,-0.720908,-0.000000,-0.000000,9.810000
7.615432,-1.223345,1.705754,-1.383043,-0.000000,-0.000000,9.810000
7.635504,1.245205,-0.350462,-1.582665,-0.000000,-0.000000,9.810000
7.656034,0.864505,-2.000000,-1.501943,-0.000000,-0.000000,9.810000
7.676141,-0.061610,1.698118,-0.823446,-0.000000,-0.000000,9.810000
7.696270,1.840799,-1.404205,-0.521286,-0.000000,-0.000000,9.810000
7.716374,1.555001,0.745823,-0.909622,-0.000000,-0.000000,9.810000
7.736464,-1.413149,0.620377,-0.360934,-0.000000,-0.000000,9.810000
7.756486,-0.639750,-1.251488,0.544455,-0.000000,-0.000000,9.810000
7.776619,-2.000000,0.021511,1.410575,-0.000000,-0.000000,9.810000
7.796743,-2.000000,-0.257742,2.000000,-0.000000,-0.000000,9.810000
7.816745,-1.995653,-1.040958,1.759641,-0.000000,-0.000000,9.810000
7.836891,0.069290,0.293128,1.658194,-0.000000,-0.000000,9.810000
