timestamp,gx,gy,gz,ax,ay,az,vx_gt,vy_gt,vz_gt
1.360000,-0.025083,-0.028237,0.016989,-0.313544,-0.043620,-9.853863,-0.001176,0.002488,0.000197
1.380000,0.003093,0.014259,-0.001415,-0.587629,-0.298181,-9.753646,-0.000099,0.001770,-0.000818
1.400000,-0.005124,0.019330,0.069623,-0.219676,0.721742,-9.715412,-0.004436,-0.004122,0.000169
1.420000,0.037006,-0.049673,-0.023967,-0.307325,-0.161448,-10.027854,-0.001504,0.010449,0.001924
1.440000,0.048817,0.073944,-0.052974,-0.749536,-0.193554,-9.663961,-0.000293,0.007315,-0.002571
1.460000,-0.015691,-0.043763,0.015581,0.141830,0.480349,-9.706454,-0.007721,0.003471,0.000204
1.480000,0.024503,-0.053263,-0.023828,-0.070864,-0.413253,-10.164782,0.002468,0.013242,0.002137
1.500000,0.008927,0.056706,-0.134488,-1.616333,-0.243556,-9.481966,0.008626,0.005046,-0.005105
1.520000,-0.027186,-0.095681,0.063559,0.587037,1.472944,-9.748480,-0.016011,0.000220,0.001305
1.540000,-0.020090,-0.086421,-0.124975,-0.342133,-2.330479,-10.053363,0.003255,0.029900,0.002391
1.560000,0.010017,0.129764,-0.132753,-1.264022,1.152173,-9.554165,0.004546,-0.016894,-0.002645
1.580000,-0.004745,-0.074677,0.194629,0.700545,0.477932,-9.974851,-0.012816,0.006214,0.002312
1.600000,-0.076020,-0.072482,-0.151469,-1.715577,-0.935237,-9.807636,0.009017,0.015785,-0.001141
1.620000,-0.044889,-0.052551,-0.006376,0.918006,0.725089,-9.595232,-0.017103,-0.003175,-0.001265
1.640000,0.051909,0.021012,0.035078,-0.143338,-0.473517,-10.187567,0.009359,0.011429,0.002863
1.660000,0.006406,0.022978,-0.308230,-1.491528,0.158439,-9.368592,0.014456,0.001786,-0.004850
1.680000,0.062000,-0.097489,0.185400,1.112555,0.070976,-9.689381,-0.007277,0.004861,0.003811
1.700000,-0.089832,0.007264,-0.103019,-1.406038,-0.916112,-10.298951,0.023054,0.006318,0.006057
1.720000,0.018505,0.039661,-0.216467,-0.971584,0.576385,-9.385952,0.003000,-0.012244,-0.003888
1.740000,0.088065,0.023865,0.263681,-0.052576,1.090298,-10.112969,-0.008340,-0.000773,0.004426
1.760000,-0.026694,-0.105351,-0.252754,-1.016568,-1.387304,-9.812846,-0.001632,0.021093,-0.001787
1.780000,0.019985,0.044025,0.060368,0.210463,0.766523,-9.546430,-0.013772,-0.006760,-0.002015
1.800000,0.040860,-0.024976,0.141918,0.348909,0.003860,-10.099741,-0.001268,0.008470,0.003081
1.820000,0.025969,-0.026747,-0.218484,-1.794814,0.150329,-9.815281,0.013784,0.008630,-0.002880
1.840000,-0.022491,-0.037831,0.113505,0.862337,-0.137221,-9.421949,-0.013793,0.011491,-0.003162
1.860000,-0.071125,-0.024982,-0.006916,-0.745306,-0.424147,-10.140366,0.011970,0.008570,0.004414
1.880000,0.054111,0.028655,-0.126002,-1.334171,0.451793,-9.575909,0.005505,-0.000013,-0.002375
1.900000,0.085637,-0.111664,0.051150,0.652679,-0.222841,-9.729531,-0.012671,0.008696,0.002122
1.920000,-0.058430,-0.014834,-0.158182,-0.825052,-0.653915,-10.228874,0.008932,0.004300,0.003545
1.940000,0.072826,0.058196,-0.012184,-0.540131,0.549533,-9.425481,0.001051,-0.008918,-0.005022
1.960000,0.085380,0.012845,0.068749,-0.412216,0.335144,-9.815120,-0.001202,0.001880,0.002482
1.980000,-0.010788,-0.039806,-0.060243,-0.718609,-0.794745,-10.008463,-0.001150,0.008825,0.002204
2.000000,0.074186,0.102784,0.050715,0.021771,0.502941,-9.511689,-0.006919,-0.007220,-0.001954
2.020000,0.103115,0.041772,0.066852,-0.875820,1.408451,-10.958246,0.002037,0.002891,0.003827
2.040000,-0.044006,-0.247272,-0.223849,-0.838016,-1.154209,-9.152121,-0.007291,0.031350,-0.019309
2.060000,-0.025210,0.032689,-0.006611,0.355159,0.451399,-9.394518,-0.015249,0.008019,-0.006349
2.080000,0.010374,-0.026249,-0.038887,0.271038,-0.437560,-10.102737,0.000341,0.017232,0.001777
2.100000,-0.059954,-0.068954,-0.335645,-1.746310,-0.588092,-9.587080,0.014238,0.008522,-0.004261
2.120000,0.089827,0.066473,0.080793,-0.551713,1.738354,-10.068423,-0.011694,-0.003438,-0.000009
2.140000,-0.305161,-0.286103,-0.221904,0.971245,-2.079016,-9.751035,-0.014367,0.031705,-0.005356
2.160000,0.054674,0.104597,-0.238802,-1.462767,-0.062878,-9.381616,0.013944,-0.009747,-0.004378
2.180000,0.140700,0.169943,0.224472,-0.176606,1.970731,-10.539182,-0.005963,-0.011023,0.003967
2.200000,-0.130859,-0.215903,-0.394184,-1.293858,-1.467965,-9.188528,-0.001158,0.028640,-0.010794
2.220000,0.061026,0.062613,0.093120,-0.577629,0.077940,-9.654178,-0.018328,-0.000043,0.001441
2.240000,0.191561,0.087288,-0.022037,1.411724,0.619506,-10.617905,-0.020927,0.001681,0.004353
2.260000,0.072237,-0.099013,-0.268087,-2.692256,-1.097984,-9.061478,0.016182,0.014222,-0.012006
2.280000,0.047488,0.010388,0.180360,0.483839,2.689537,-10.445627,-0.028262,-0.007907,0.002739
2.300000,-0.363611,-0.316542,-0.147129,0.864261,-2.762527,-9.736912,-0.009654,0.045984,-0.010177
2.320000,0.063532,0.213494,-0.064100,-2.481930,0.468423,-9.562340,0.017102,-0.009036,-0.008944
2.340000,-0.002559,-0.068612,0.138831,0.687481,0.760899,-9.564183,-0.022892,0.000170,-0.004228
2.360000,-0.030835,-0.102986,-0.018294,-1.053493,-0.767298,-9.941131,0.000132,0.016037,0.000468
2.380000,0.081204,0.047754,0.013132,0.786815,-0.088766,-9.406103,-0.011069,0.000621,-0.002403
2.400000,-0.091912,-0.014237,-0.055694,-1.230811,0.103697,-10.143074,0.014586,-0.000985,0.005424
2.420000,0.051017,-0.004798,-0.028141,-1.090757,0.182591,-9.419421,-0.000304,0.001458,-0.001479
2.440000,0.152003,-0.116902,0.064768,0.755996,-0.038895,-9.860215,-0.012244,0.005028,0.006084
2.460000,-0.050370,0.024166,-0.059330,-0.944490,-0.713015,-9.972435,0.012826,0.004586,0.004827
2.480000,0.224014,0.085555,-0.024849,-1.298797,0.494255,-9.927023,0.003901,-0.009566,0.001325
2.500000,-0.007266,-0.007615,-0.045990,0.458446,0.148138,-9.438944,-0.012365,0.000490,-0.001256
2.520000,-0.062312,0.035569,-0.033314,-1.214494,-0.558957,-10.258101,0.006537,0.003926,0.005923
2.540000,0.099990,0.027932,0.025252,-0.365594,0.168714,-9.518487,-0.007875,-0.007085,-0.003288
2.560000,0.023865,0.072353,-0.058273,-0.167525,0.829080,-9.944661,-0.005402,-0.003448,0.002298
2.580000,-0.037810,-0.045422,0.013008,-0.977863,-0.619267,-10.043853,0.000908,0.013702,-0.000634
2.600000,0.021514,0.007680,-0.039596,0.534074,0.264813,-9.290458,-0.008729,0.001144,-0.005562
2.620000,-0.096718,-0.028050,-0.040337,-0.893333,-0.157422,-9.985299,0.011767,0.006732,0.004583
2.640000,0.041418,-0.011611,-0.012369,-0.803412,-0.184239,-9.898000,0.003738,0.003871,0.000830
2.660000,0.013183,-0.014844,-0.004143,-0.026637,0.397339,-9.493128,-0.002471,0.000063,-0.001178
2.680000,-0.015435,-0.012231,-0.062024,-0.548247,-0.701666,-10.289674,0.006799,0.008422,0.004914
2.700000,0.055977,0.050622,-0.040422,-0.688548,0.101293,-9.486535,0.005978,-0.005731,-0.004942
2.720000,0.097430,0.029671,0.031437,-1.147991,1.471978,-10.250882,0.002174,-0.003702,0.001274
2.740000,-0.214027,-0.187500,-0.038754,-0.050217,-1.665145,-9.628019,-0.011111,0.026210,-0.007783
2.760000,-0.000590,0.098769,-0.031675,-0.554944,0.484613,-9.330819,-0.002065,-0.007243,-0.004401
2.780000,0.056276,0.000279,0.069943,-0.142595,0.734444,-10.605650,-0.003337,0.002824,0.004936
2.800000,0.111576,-0.091266,-0.283157,-1.564652,-1.161172,-9.438665,0.003451,0.017754,-0.011214
2.820000,-0.099665,0.071920,-0.095632,0.332072,0.884396,-9.486202,-0.017673,-0.005595,-0.004051
2.840000,-0.060296,0.020374,0.108454,0.485620,-2.608035,-10.745110,-0.001147,0.012636,0.002175
2.860000,0.425255,-0.020606,-0.261401,-0.910764,1.218156,-8.785424,0.018221,-0.039788,-0.016765
2.880000,0.123664,0.146380,0.246977,-0.739598,1.653902,-10.191723,0.009936,-0.015264,0.003475
2.900000,-0.096632,-0.168712,0.010514,-0.879351,-1.846077,-9.848878,0.004409,0.018322,-0.004379
2.920000,0.087728,-0.027602,-0.364075,-0.434957,0.347788,-9.302359,-0.004009,-0.018359,-0.005371
2.940000,-0.035695,0.140528,0.207197,-0.267418,2.078498,-10.379710,-0.002874,-0.011127,0.004535
2.960000,-0.041491,-0.204191,-0.459047,-1.269023,-1.857934,-9.612365,0.000784,0.030555,-0.007066
2.980000,-0.046645,0.090260,-0.073813,-0.262300,-0.045950,-19.430250,0.190669,0.059244,0.036913
3.000000,0.128870,0.076857,-0.105259,-0.190608,-0.030843,-19.235840,0.185423,0.058325,-0.155492
3.020000,0.104412,0.197959,-0.096274,-6.693244,-14.404658,20.057167,0.181303,0.057860,-0.344009
3.040000,1.054531,-0.209698,1.334203,0.771029,0.739894,-16.278814,0.046608,-0.229467,0.253331
3.060000,0.281686,-0.071457,1.222549,0.511313,1.501976,-14.087524,0.051495,-0.207705,0.123548
3.080000,0.352906,0.271400,0.883506,1.031996,1.269681,-14.055864,0.051873,-0.168355,0.037529
