timestamp,gx,gy,gz,ax,ay,az
3.999614,-0.638136,-0.397062,-0.581413,-0.329914,1.271755,-11.126662
4.020633,-0.505055,0.040361,-0.727584,1.604064,0.211360,-9.105864
4.038803,-0.497419,0.134172,-0.253073,2.254911,0.561632,-12.316388
4.059247,-0.166897,-0.112356,-0.125446,2.565665,-0.958008,-10.098600
4.079195,0.039270,-0.721039,-0.665407,-0.490979,-0.306563,-9.116642
4.099195,0.053451,-0.212712,-1.243547,-0.752036,0.114961,-7.956854
4.118721,-1.230457,0.835576,-0.774490,0.090412,3.007546,-10.280621
4.138706,-1.096285,0.801761,0.375246,4.334387,5.446873,-12.686418
4.158935,-0.805033,0.413425,1.511891,1.050815,3.548221,-7.276668
4.178940,-1.205368,-0.223620,1.615520,-0.208367,3.531456,-8.858578
4.198966,-1.185733,0.767945,1.764964,1.495091,3.184777,-6.832991
4.219059,-0.750492,-0.151625,1.616611,3.053650,4.767885,-6.789282
4.239116,-0.054542,-1.478076,1.048288,0.405357,5.603148,-13.713882
4.261449,1.303543,-0.305433,0.824668,-0.004790,4.379892,-12.413386
4.280219,0.797397,-0.307614,-0.221439,2.297422,0.182021,-15.001205
4.300236,1.091922,-0.675224,-0.114537,5.076244,-0.818498,-11.937376
4.320292,1.149736,-0.632682,0.039270,2.502795,0.200583,-8.385562
4.340332,1.166098,-0.153807,-0.314159,-0.719105,1.488505,-9.414822
4.361089,1.407172,-0.410152,-0.325068,1.221460,3.616479,-8.927435
4.380829,1.414808,-1.254455,0.081812,0.756826,2.955454,-7.222780
4.400556,1.485712,-1.392991,0.044724,-1.572929,2.069896,-10.149494
4.421811,0.894481,0.079631,-0.399244,-2.581831,-1.446592,-10.641671
4.440153,0.416697,-0.207258,-0.098175,1.275348,-2.163301,-9.935140
4.460322,0.738492,-0.934842,0.105811,0.635878,-1.166375,-10.433903
4.480390,-0.172351,0.185441,-0.029452,0.881966,-2.018403,-6.408474
4.500384,-0.188714,0.037088,0.082903,0.483195,0.786165,-10.007589
4.520530,0.124355,-0.314159,-0.137445,-1.042432,-0.383802,-9.536369
4.540730,-0.091630,0.368701,-0.358883,-0.503553,-0.407153,-10.007589
4.561669,-0.244346,0.183260,-0.451604,-1.243015,-0.428110,-9.724977
4.580821,-0.402517,0.179987,-0.440696,-0.730481,-0.280816,-8.283774
4.601558,-0.589049,0.069813,-0.715585,1.277743,0.635279,-8.507708
4.621048,-0.785398,0.687223,-0.176715,2.361489,2.349514,-8.015532
4.641089,-1.202096,0.701404,0.434151,3.747008,1.399889,-10.486593
4.663276,-1.155190,0.314159,1.433352,3.190765,2.244133,-10.160272
4.682025,-1.846777,0.978475,2.358376,0.879571,4.272116,-8.866961
4.702004,-1.663517,0.745037,2.316925,-0.438289,3.403323,-12.873230
4.722182,-0.439605,0.850848,1.414808,-1.518442,7.222181,-13.747412
4.742336,1.724603,-0.321795,1.141009,3.123704,8.946595,-15.772401
4.762813,2.468550,-1.265364,1.409353,6.583310,2.179468,-3.575165
4.782516,2.516547,-1.624247,1.555525,2.044149,0.596959,-0.926873
4.802588,2.025673,-1.671153,0.391608,-2.973417,0.067659,-17.537531
4.822823,2.508911,-0.354520,-1.074468,3.203339,-2.286046,-11.781101
4.842764,2.909246,-1.679879,-1.472622,2.663262,-3.226091,-10.664423
4.862870,-1.209731,1.103921,0.357792,5.214556,0.037722,1.138832
4.883886,-0.142899,1.275181,0.143990,-0.329914,-0.288600,-5.248087
4.902967,0.746128,-0.342521,-0.944659,-1.146017,-1.193318,-12.758269
4.922612,-0.171260,0.363247,-0.921752,0.877176,-4.039799,-12.401411
4.942463,-0.726493,-0.752673,0.820305,2.078877,-2.297422,-13.411511
4.962616,-0.193077,-0.206167,0.939205,2.806364,-3.053051,-9.768686
4.982543,0.035997,-0.817032,0.290161,0.923280,-2.527344,-9.951306
5.003333,-0.654498,-0.831213,0.559596,2.179468,-1.937571,-7.792196
5.025221,-0.589049,-0.405789,1.023199,-0.452659,-2.700385,-12.913945
5.042924,-1.196641,-0.641409,1.389718,-0.256866,-2.108216,-9.424402
5.063213,-1.112647,-0.411243,1.368993,1.080154,-1.112487,-7.064110
5.083473,-1.171552,0.613047,1.771509,1.681304,0.694556,-6.758745
5.103134,-1.322087,0.283616,2.147846,-2.446512,1.106499,-11.317665
5.123183,-1.588250,0.411243,1.987494,-0.168250,0.417332,-5.530100
5.143337,-2.194752,0.063268,1.709332,0.911904,1.308279,-5.920488
5.163433,-2.836160,1.124647,1.359175,1.376537,2.526147,-7.273076
5.183536,-2.615812,0.382882,0.878119,2.703977,4.008664,-8.332872
5.203635,-2.652900,1.064651,1.058106,2.689008,6.737190,-16.919615
5.223821,-1.370083,0.025089,1.460622,7.880812,4.062552,-11.508069
5.243929,-0.105811,-1.276272,1.773691,1.804647,4.461921,-4.987029
5.264042,-0.873755,-1.411535,0.836667,-0.648452,3.708089,-10.516531
5.284173,-0.138536,-0.377427,0.063268,5.455854,4.164340,-11.523038
5.304237,0.601048,-0.835576,-0.425424,6.058202,2.396217,-10.974578
5.324271,1.456259,-0.633773,-0.637045,5.486391,4.012855,-9.640552
5.345136,1.823869,-0.968658,-0.676315,4.742139,2.717748,-5.286407
5.365385,1.865321,-1.843504,-0.643590,0.962199,2.858456,-7.271878
5.384799,1.592613,-1.804234,-0.522508,-0.628693,1.935176,-8.956774
5.405584,1.990766,-1.107193,-0.417788,0.157473,3.139272,-11.982283
5.427907,2.079123,-1.904591,-0.045815,-0.149090,1.942960,-6.812034
5.446921,1.508619,-1.169371,-0.070904,-4.750521,-1.029858,-11.317665
5.465579,0.256345,0.205076,0.147262,-3.942202,-5.933661,-8.847801
5.485770,-0.574868,-0.205076,0.125446,-2.026187,-1.210682,-8.712482
5.505681,-0.219257,-0.032725,-0.251982,-2.803370,0.194595,-10.890753
5.527211,-0.545415,0.217075,-0.201804,0.276026,-1.231639,-5.886958
5.547112,-1.003564,0.627228,-0.025089,1.172961,1.274749,-9.111253
5.565436,-1.115920,0.592321,0.621774,1.125659,2.238146,-10.587783
5.588855,-1.132282,0.611956,0.797397,2.075883,0.702339,-8.608898
5.606987,-1.107193,0.523599,0.893390,0.019160,3.710484,-12.188254
5.626746,-0.651226,0.236710,0.569414,-1.180745,4.182902,-10.138118
5.646588,0.289070,0.578140,0.519235,1.115480,4.927753,-8.177794
5.666951,0.445059,-0.499600,0.214894,4.049978,1.884282,-15.879578
5.686681,0.637045,-0.050178,0.163625,5.654641,0.793350,-11.296110
5.706834,0.705768,0.330522,0.440696,0.720302,2.146536,-6.847361
5.726883,0.716676,0.196350,0.091630,0.527503,0.726290,-6.238427
5.746895,1.161735,-0.771217,-0.341430,0.762814,3.708688,-13.209730
5.767110,1.382083,-0.344703,0.057814,2.503394,3.193160,-9.930948
5.788883,1.239184,-0.062177,0.332703,1.164578,1.186732,-7.065308
5.806776,1.641700,-0.835576,-0.333794,0.042512,-0.917292,-8.426277
5.827926,2.392192,-1.352630,-1.389718,2.153123,-1.243015,-10.602153
5.847461,-0.640318,1.119192,-0.118901,4.643943,-2.362687,-6.664741
5.867563,0.979566,-0.794125,-0.183260,0.483794,-1.542393,-5.584587
5.887686,-0.431969,0.154898,-0.391608,1.292113,-0.405357,-5.380411
5.907733,0.037088,-0.436332,-0.860665,-2.795587,-1.117277,-10.653646
5.928930,-0.691587,-0.290161,-0.455967,3.655997,-1.279539,-4.409830
5.947207,-1.023199,0.206167,0.073086,1.304687,-2.054927,-9.279503
5.968734,-1.112647,-0.280344,-0.032725,2.365082,-1.628613,-9.323811
5.987528,-1.371174,-0.085085,-0.052360,0.582589,-1.252595,-11.981085
6.007490,-1.280635,0.133081,-0.034907,1.089734,0.404758,-12.509187
6.027685,-1.387537,-0.291252,1.481348,6.047424,1.505270,-9.574689
