timestamp,gx,gy,gz,ax,ay,az
3.255704,0.940296,0.568323,1.246820,-2.844684,2.394421,-15.697557
3.275783,0.565050,0.112356,1.207550,0.340692,0.822090,-8.673563
3.295791,0.844303,-0.658862,0.481056,-3.936215,-0.514929,-16.022681
3.315949,0.544325,-0.810487,0.242164,0.680186,0.426912,-6.447991
3.336080,0.512690,0.334885,0.181078,-0.821492,-1.663341,-8.635842
3.356144,0.082903,0.809396,-0.522508,-0.031135,-1.986070,-7.434141
3.376291,-0.586867,1.315542,-1.087558,0.034129,-1.884880,-5.028344
3.396345,-0.931569,0.296706,-1.992948,5.475015,0.856818,-14.720389
3.416474,-0.294524,0.662134,-1.762783,3.572770,1.397494,-9.845327
3.436704,-0.526871,-0.415607,-0.652317,4.828359,2.347119,-8.743618
3.456640,0.447241,-0.653408,0.400335,3.290757,1.146017,-7.269483
3.476729,0.061087,-0.368701,0.423242,1.298101,-2.168091,-11.282937
3.496764,0.379609,-0.829031,0.271617,-0.252076,-1.599274,-9.420211
3.516939,-1.412626,0.356702,1.312269,-0.016765,1.407673,-12.950469
3.536947,-0.534507,-1.880592,1.662426,-4.537963,1.264570,-8.729247
3.557086,-0.880300,-0.657771,1.778054,-1.672322,1.371747,-7.270082
3.577202,0.667588,1.136646,1.244638,-3.339256,3.460803,-16.185542
3.597327,0.726493,0.107992,0.724312,-1.281335,1.338816,-9.275911
3.617368,0.347975,-0.807215,0.249800,-0.957409,-0.084424,-14.638958
3.637052,0.531235,-0.968658,0.534507,0.342488,0.284409,-8.908275
3.657073,0.622864,0.335976,0.610865,-1.575923,-0.892145,-9.016650
3.677207,0.092721,0.982839,-0.302160,-2.478246,-2.312391,-9.969868
3.697252,-0.623955,0.954477,-1.075559,0.373024,-1.026266,-1.204096
3.717352,-1.245729,1.135555,-1.958041,3.787125,0.621508,-10.826686
3.737483,1.330814,0.002182,-2.709624,1.963916,4.217031,-11.038645
3.758188,0.227984,-0.297797,-1.810779,4.155359,2.647694,-8.218510
3.778213,0.225802,-0.043633,-0.301069,2.522554,2.388433,-9.504036
3.798248,0.820305,-0.889027,0.126536,3.363805,-0.240699,-5.399572
3.817920,1.305724,-0.579231,-0.055632,-0.719105,-2.985392,-12.916939
3.837932,-0.394881,0.417788,0.527962,4.726571,-0.834066,-11.553574
3.858566,-0.775581,-0.992656,1.530436,-0.059875,-1.329236,-2.835703
3.878670,-1.579523,-0.801761,2.020219,-0.092208,-0.441282,-7.264094
3.898743,-1.013382,-0.404698,2.507820,-0.548459,-1.020278,-14.210848
3.918837,0.238892,-0.083994,1.510801,-3.369792,0.817300,-14.489868
3.938952,0.062177,-0.979566,0.098175,-4.040398,1.260379,-14.973662
3.959036,0.817032,-0.065450,0.196350,0.572410,2.071093,-12.364887
3.979164,0.805033,0.209440,0.742856,-0.714315,1.174158,-7.686815
3.999202,0.244346,1.051561,0.406880,-1.572929,-0.264051,-6.563551
4.019302,-0.850848,1.257728,-0.306523,-0.037123,-1.337618,-3.183580
4.039398,-1.856594,2.188207,-1.503165,2.921325,-0.522114,-5.524113
4.059659,0.716676,-1.570796,-2.732531,10.087224,7.401209,-16.395705
4.079684,2.732531,-0.004363,-1.703878,1.982477,2.957250,-5.135521
4.099778,0.078540,-0.781035,-1.879501,-4.799619,4.861890,-18.906284
4.119843,1.389718,-1.215185,-0.596684,5.498366,0.897534,-10.730885
4.139931,1.347176,0.361065,-0.634864,-2.524351,-4.312233,-8.207732
4.160015,1.084286,-0.160352,-0.762491,2.451901,-2.875221,-8.137678
4.180046,-0.687223,-0.293433,0.273799,4.733157,-1.171763,-6.431825
4.200608,-1.497711,-0.557415,1.308997,-0.116757,-2.286046,-4.864883
4.220333,-2.013674,-0.745037,1.912226,3.883524,-2.921325,-10.306967
4.240402,-2.489276,-0.973021,1.982040,-1.687890,-0.128134,-10.319540
4.260495,-1.303543,-0.268344,1.162826,-4.712800,4.368516,-19.620000
4.280613,0.967567,0.357792,-0.467966,-3.321293,1.930386,-16.095130
4.300756,0.976294,0.269435,0.119991,0.653840,1.386118,-7.091653
4.320734,0.627228,0.926115,0.487601,1.104703,0.128134,-3.481161
4.340866,-0.422152,1.256637,0.208349,0.304766,-1.066981,-0.546663
4.360978,-1.457350,1.730058,-0.734129,-1.599274,1.595682,-11.085947
4.381057,1.178097,-0.719948,-2.000584,6.014493,5.081633,-8.574170
4.401145,2.550362,-0.466876,-1.296998,5.617518,2.847678,-3.104544
4.421171,0.765763,0.714494,-0.980657,2.382446,8.238268,-19.344573
4.441359,1.795507,-1.175916,-0.104720,1.405278,0.947230,-9.742341
4.461502,1.096285,-0.439605,-0.549779,-1.727408,-3.175197,-7.544312
4.481567,1.184642,-0.545415,-0.863938,0.622106,-3.666775,-10.720107
4.501661,0.042542,-0.186532,-0.526871,0.144899,-3.362607,-8.380173
4.521727,-1.101739,-1.896955,1.025381,1.800456,-0.897534,-4.996011
4.541847,-2.014764,-1.305724,1.677698,-2.130370,-2.094445,-5.554649
4.561985,-2.196933,-1.047198,2.208932,1.932182,-0.814905,-15.678995
